passing	Irr	Irr
be	Irr	Irr
any	Irr	Irr
more	Irr	Irr
tragic	Irr	Irr
than	Irr	Irr
any	Irr	Irr
other	Irr	Irr
,	Irr	Irr
I	Irr	Irr
be	Irr	Irr
sadden	Irr	Irr
to	Irr	Irr
note	Irr	Irr
that	Irr	Irr
John	Irr	Irr
Conway	Irr	Irr
,	Irr	Irr
inventor	Irr	Irr
of	Irr	Irr
the	Irr	Irr
Game	Irr	Irr
of	Irr	Irr
Life	Irr	Irr
,	Irr	Irr
have	Irr	Irr
die	D-Yes	D-No
of	Irr	Irr
COVID-19	Irr	Irr

Selangor	Irr	Irr
Journal	Irr	Irr
|	Irr	Irr
Two	Irr	Irr
Malaysians	Irr	Irr
on	Irr	Irr
board	Irr	Irr
cruise	Irr	Irr
ship	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
Covid-19	Irr	Irr

Six	Irr	Irr
British	Irr	Irr
tourist	Irr	Irr
,	Irr	Irr
age	Irr	Irr
to	Irr	Irr
,	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
and	Irr	Irr
be	Irr	Irr
in	Irr	Irr
unsanitary	Irr	Irr
condition	Irr	Irr
in	Irr	Irr
a	Irr	Irr
hospital	Irr	Irr
in	Irr	Irr
locked-down	Irr	Irr
India	Irr	Irr
.	Irr	Irr
I	Irr	Irr
speak	Irr	Irr
to	Irr	Irr
the	Irr	Irr
daughter	Irr	Irr
of	Irr	Irr
one	Irr	Irr
of	Irr	Irr
the	Irr	Irr
couple	Irr	Irr
:	Irr	Irr

OMG	Irr	Irr
NBA	Irr	Irr
suspend	Irr	Irr
for	Irr	Irr
-20	Irr	Irr
season	Irr	Irr
.	Irr	Irr
It	Irr	Irr
have	Irr	Irr
just	Irr	Irr
start	Irr	Irr
to	Irr	Irr
heat	Irr	Irr
up	Irr	Irr
a	Irr	Irr
Steph	Irr	Irr
be	Irr	Irr
back	Irr	Irr
.	Irr	Irr
Rudy	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
covid19	Irr	Irr
jokingly	Irr	Irr
touch	Irr	Irr
microphone	Irr	Irr
.	Irr	Irr
But	Irr	Irr
whats	Irr	Irr
best	Irr	Irr
for	Irr	Irr
all	Irr	Irr
n	Irr	Irr
we	Irr	Irr
stand	Irr	Irr
by	Irr	Irr
that	Irr	Irr
.	Irr	Irr

last	Irr	Irr
week	Irr	Irr
my	Irr	Irr
great	Irr	Irr
grandmother	Irr	Irr
die	D-No	D-No
at	Irr	Irr
,	Irr	Irr
Oldest	Irr	Irr
memeber	Irr	Irr
of	Irr	Irr
my	Irr	Irr
family	Irr	Irr
who	Irr	Irr
be	Irr	Irr
completely	Irr	Irr
fine	Irr	Irr
before	Irr	Irr
COVID19	Irr	Irr
.	Irr	Irr
Today	Irr	Irr
my	Irr	Irr
grandfather	Irr	Irr
pass	D-No	D-Yes
.	Irr	Irr
I	Irr	Irr
know	Irr	Irr
they	Irr	Irr
both	Irr	Irr
want	Irr	Irr
me	Irr	Irr
to	Irr	Irr
be	Irr	Irr
strong	Irr	Irr
and	Irr	Irr
happy	Irr	Irr
but	Irr	Irr
it	Irr	Irr
's	Irr	Irr
so	Irr	Irr
tough	Irr	Irr
not	Irr	Irr
be	Irr	Irr
able	Irr	Irr
to	Irr	Irr
hug	Irr	Irr
my	Irr	Irr
mom	Irr	Irr
and	Irr	Irr
dad	Irr	Irr
.	Irr	Irr

Former	Irr	Irr
Fighter	Irr	Irr
and	Irr	Irr
Tiger	Irr	Irr
infielder	Irr	Irr
Atsushi	Irr	Irr
Kataoka	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
.	Irr	Irr
Glad	Irr	Irr
someone	Irr	Irr
post	Irr	Irr
this	Irr	Irr
video	Irr	Irr
.	Irr	Irr
Writing	Irr	Irr
for	Irr	Irr
the	Irr	Irr
Daily	Irr	Irr
Yomiuri	Irr	Irr
,	Irr	Irr
I	Irr	Irr
follow	Irr	Irr
the	Irr	Irr
Tigers	Irr	Irr
in	Irr	Irr
pursuit	Irr	Irr
of	Irr	Irr
their	Irr	Irr
first	Irr	Irr
pennant	Irr	Irr
in	Irr	Irr
year	Irr	Irr
,	Irr	Irr
and	Irr	Irr
this	Irr	Irr
be	Irr	Irr
my	Irr	Irr
st	Irr	Irr
game	Irr	Irr
at	Irr	Irr
Koshien	Irr	Irr
Stadium	Irr	Irr
.	Irr	Irr

look	Irr	Irr
like	Irr	Irr
me	Irr	Irr
n	Irr	Irr
my	Irr	Irr
family	Irr	Irr
will	Irr	Irr
be	Irr	Irr
quarantine	Irr	Irr
for	Irr	Irr
the	Irr	Irr
next	Irr	Irr
few	Irr	Irr
week	Irr	Irr
a	Irr	Irr
someone	Irr	Irr
we	Irr	Irr
know	Irr	Irr
and	Irr	Irr
have	Irr	Irr
be	Irr	Irr
in	Irr	Irr
contact	Irr	Irr
with	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
;	Irr	Irr
pls	Irr	Irr
pls	Irr	Irr
pls	Irr	Irr
send	Irr	Irr
u	Irr	Irr
playlist	Irr	Irr
to	Irr	Irr
listen	Irr	Irr
to	Irr	Irr
,	Irr	Irr
game	Irr	Irr
to	Irr	Irr
play	Irr	Irr
,	Irr	Irr
podcasts	Irr	Irr
to	Irr	Irr
listen	Irr	Irr
to	Irr	Irr
,	Irr	Irr
anything	Irr	Irr
to	Irr	Irr
keep	Irr	Irr
u	Irr	Irr
entertained	Irr	Irr
!	Irr	Irr
!	Irr	Irr
!	Irr	Irr

I	Irr	Irr
refuse	Irr	Irr
to	Irr	Irr
believe	Irr	Irr
Joe	Irr	Irr
Diffie	Irr	Irr
have	Irr	Irr
pass	D-Yes	D-Yes
away	D-Yes	D-Yes
from	Irr	Irr
coronavirus	Irr	Irr
complications.Not	Irr	Irr
the	Irr	Irr
pickup	Irr	Irr
man	Irr	Irr
.	Irr	Irr
No	Irr	Irr
way	Irr	Irr
.	Irr	Irr

I	Irr	Irr
hope	Irr	Irr
we	Irr	Irr
can	Irr	Irr
convert	Irr	Irr
all	Irr	Irr
facility	Irr	Irr
possible	Irr	Irr
to	Irr	Irr
accommodate	Irr	Irr
all	Irr	Irr
PUIs	Irr	Irr
,	Irr	Irr
PUMs	Irr	Irr
,	Irr	Irr
and	Irr	Irr
those	Irr	Irr
who	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
sa	Irr	Irr
COVID19	Irr	Irr
.	Irr	Irr
The	Irr	Irr
aim	Irr	Irr
be	Irr	Irr
to	Irr	Irr
minimize	Irr	Irr
the	Irr	Irr
spread	Irr	Irr
of	Irr	Irr
virus	Irr	Irr
,	Irr	Irr
to	Irr	Irr
closely	Irr	Irr
monitor	Irr	Irr
the	Irr	Irr
patient	Irr	Irr
and	Irr	Irr
lastly	Irr	Irr
,	Irr	Irr
to	Irr	Irr
give	Irr	Irr
them	Irr	Irr
proper	Irr	Irr
medical	Irr	Irr
treatment	Irr	Irr
.	Irr	Irr

I	Irr	Irr
wake	Irr	Irr
up	Irr	Irr
this	Irr	Irr
morning	Irr	Irr
to	Irr	Irr
news	Irr	Irr
that	Irr	Irr
one	Irr	Irr
of	Irr	Irr
my	Irr	Irr
former	Irr	Irr
colleague	Irr	Irr
have	Irr	Irr
pass	D-Yes	D-Yes
away	D-Yes	D-Yes
from	Irr	Irr
corona	Irr	Irr
virus	Irr	Irr
...	Irr	Irr
he	Irr	Irr
be	Irr	Irr
no	Irr	Irr
older	Irr	Irr
than	Irr	Irr
this	Irr	Irr
be	Irr	Irr
so	Irr	Irr
serious	Irr	Irr
and	Irr	Irr
people	Irr	Irr
need	Irr	Irr
to	Irr	Irr
be	Irr	Irr
take	Irr	Irr
it	Irr	Irr
that	Irr	Irr
way	Irr	Irr
and	Irr	Irr
stay	Irr	Irr
home	Irr	Irr
!	Irr	Irr

NEWS	Irr	Irr
:	Irr	Irr
The	Irr	Irr
say	Irr	Irr
the	Irr	Irr
number	Irr	Irr
of	Irr	Irr
confirmed	Irr	Irr
case	Irr	Irr
of	Irr	Irr
in	Irr	Irr
the	Irr	Irr
have	Irr	Irr
rise	Irr	Irr
to	Irr	Irr
over	Irr	Irr
the	Irr	Irr
weekend	Irr	Irr
.	Irr	Irr
have	Irr	Irr
confirm	Irr	Irr
three	Irr	Irr
people	Irr	Irr
in	Irr	Irr
and	Irr	Irr
in	Irr	Irr
have	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
.	Irr	Irr

If	Irr	Irr
million	Irr	Irr
people	Irr	Irr
die	D-No	D-No
a	Irr	Irr
a	Irr	Irr
result	P-No	P-No
if	Irr	Irr
COVID-19	Irr	Irr
it	Irr	Irr
would	Irr	Irr
be	Irr	Irr
a	Irr	Irr
drop	Irr	Irr
in	Irr	Irr
the	Irr	Irr
bucket	Irr	Irr
compare	Irr	Irr
to	Irr	Irr
our	Irr	Irr
population	Irr	Irr
of	Irr	Irr
almost	Irr	Irr
billion	Irr	Irr
.	Irr	Irr
Those	Irr	Irr
million	Irr	Irr
death	D-No	D-No
would	Irr	Irr
be	Irr	Irr
add	Irr	Irr
back	Irr	Irr
to	Irr	Irr
the	Irr	Irr
net	Irr	Irr
population	Irr	Irr
growth	Irr	Irr
in	Irr	Irr
about	Irr	Irr
a	Irr	Irr
month	Irr	Irr
.	Irr	Irr
You	Irr	Irr
do	Irr	Irr
understand	Irr	Irr
we	Irr	Irr
're	Irr	Irr
just	Irr	Irr
a	Irr	Irr
herd	Irr	Irr
and	Irr	Irr
not	Irr	Irr
special	Irr	Irr
right	Irr	Irr
?	Irr	Irr

Its	Irr	Irr
clear	Irr	Irr
that	Irr	Irr
one	Irr	Irr
can	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
for	Irr	Irr
without	Irr	Irr
show	Irr	Irr
symptom	Irr	Irr
a	Irr	Irr
in	Irr	Irr
and	Irr	Irr
many	Irr	Irr
others	Irr	Irr

Do	Irr	Irr
n't	Irr	Irr
be	Irr	Irr
ridiculous	Irr	Irr
please	Irr	Irr
-	Irr	Irr
of	Irr	Irr
course	Irr	Irr
these	Irr	Irr
tragic	Irr	Irr
death	D-No	D-No
be	Irr	Irr
cause	Irr	Irr
by	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr
-	Irr	Irr
do	Irr	Irr
n't	Irr	Irr
insult	Irr	Irr
the	Irr	Irr
memory	Irr	Irr
of	Irr	Irr
those	Irr	Irr
who	Irr	Irr
have	Irr	Irr
die	D-No	D-No
or	Irr	Irr
the	Irr	Irr
intelligence	Irr	Irr
of	Irr	Irr
the	Irr	Irr
British	Irr	Irr
people	Irr	Irr

Coronavirus	Irr	Irr
:	Irr	Irr
Biafra	Irr	Irr
leader	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
to	Irr	Irr
COVID-19	Irr	Irr

Sen.	Irr	Irr
Rand	Irr	Irr
Paul	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr
,	Irr	Irr
while	Irr	Irr
his	Irr	Irr
father	Irr	Irr
Dr.	Irr	Irr
Ron	Irr	Irr
Paul	Irr	Irr
be	Irr	Irr
say	Irr	Irr
it	Irr	Irr
's	Irr	Irr
a	Irr	Irr
hoax	Irr	Irr
.	Irr	Irr

My	Irr	Irr
mom	Irr	Irr
's	Irr	Irr
uncle	Irr	Irr
and	Irr	Irr
his	Irr	Irr
wife	Irr	Irr
have	Irr	Irr
die	D-Yes	D-No
from	Irr	Irr
COVID-19	Irr	Irr
,	Irr	Irr
just	Irr	Irr
another	Irr	Irr
reminder	Irr	Irr
that	Irr	Irr
this	Irr	Irr
be	Irr	Irr
real	Irr	Irr
and	Irr	Irr
it	Irr	Irr
's	Irr	Irr
something	Irr	Irr
we	Irr	Irr
need	Irr	Irr
to	Irr	Irr
be	Irr	Irr
serious	Irr	Irr
about	Irr	Irr

of	Irr	Irr
luckDied	Irr	Irr
of	Irr	Irr
bear	Irr	Irr
in	Irr	Irr
of	Irr	Irr
virusAgain	Irr	Irr
bear	Irr	Irr
in	Irr	Irr

US	Irr	Irr
Senator	Irr	Irr
Rand	Irr	Irr
Paul	Irr	Irr
Becomes	Irr	Irr
First	Irr	Irr
Senator	Irr	Irr
To	Irr	Irr
Test	P-Yes	P-Yes
Positive	P-Yes	P-Yes
For	Irr	Irr
Coronavirus	Irr	Irr

Sri	Irr	Irr
Lanka	Irr	Irr
Airlines	Irr	Irr
some	Irr	Irr
staff	Irr	Irr
member	Irr	Irr
order	Irr	Irr
to	Irr	Irr
self	Irr	Irr
quarantine	Irr	Irr
after	Irr	Irr
a	Irr	Irr
First	Irr	Irr
Officer	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID-19	Irr	Irr

Amazon	Irr	Irr
say	Irr	Irr
a	Irr	Irr
warehouse	Irr	Irr
operation	Irr	Irr
manager	Irr	Irr
base	Irr	Irr
in	Irr	Irr
CA	Irr	Irr
die	D-Yes	D-No
from	Irr	Irr
COVID-19	Irr	Irr
on	Irr	Irr
March	Irr	Irr
-	Irr	Irr

It	Irr	Irr
just	Irr	Irr
get	Irr	Irr
too	Irr	Irr
close	Irr	Irr
to	Irr	Irr
home	Irr	Irr
for	Irr	Irr
me	Irr	Irr
.	Irr	Irr
A	Irr	Irr
friend	Irr	Irr
's	Irr	Irr
daughter	Irr	Irr
living	Irr	Irr
in	Irr	Irr
NYC	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
COVID19	Irr	Irr
.	Irr	Irr
She	Irr	Irr
be	Irr	Irr
in	Irr	Irr
her	Irr	Irr
s	Irr	Irr
,	Irr	Irr
but	Irr	Irr
asthmatic	Irr	Irr
.	Irr	Irr
I	Irr	Irr
've	Irr	Irr
know	Irr	Irr
this	Irr	Irr
young	Irr	Irr
lady	Irr	Irr
since	Irr	Irr
she	Irr	Irr
be	Irr	Irr
in	Irr	Irr
elementary	Irr	Irr
school	Irr	Irr
.	Irr	Irr
Her	Irr	Irr
parent	Irr	Irr
live	Irr	Irr
in	Irr	Irr
Virginia	Irr	Irr
Beach	Irr	Irr
and	Irr	Irr
the	Irr	Irr
distance	Irr	Irr
be	Irr	Irr
add	Irr	Irr
to	Irr	Irr
their	Irr	Irr
worry	Irr	Irr
.	Irr	Irr

Coronavirus	Irr	Irr
live	Irr	Irr
news	Irr	Irr
:	Irr	Irr
case	Irr	Irr
worldwide	Irr	Irr
near	Irr	Irr
million	Irr	Irr
a	Irr	Irr
leader	Irr	Irr
of	Irr	Irr
Ireland	Irr	Irr
's	Irr	Irr
Sinn	Irr	Irr
Fin	Irr	Irr
test	P-Yes	P-No
positive-	Irr	Irr
old	Irr	Irr
news	Irr	Irr
!	Irr	Irr

via	Irr	Irr
by	Irr	Irr
Ali	Irr	Irr
Watkins	Irr	Irr
and	Irr	Irr
William	Irr	Irr
K.	Irr	Irr
Rashbaum	Irr	Irr
``	Irr	Irr
How	Irr	Irr
Many	Irr	Irr
People	Irr	Irr
Have	Irr	Irr
Actually	Irr	Irr
Died	Irr	Irr
From	Irr	Irr
Coronavirus	Irr	Irr
in	Irr	Irr
New	Irr	Irr
York	Irr	Irr
?	Irr	Irr
''	Irr	Irr

I	Irr	Irr
pray	Irr	Irr
for	Irr	Irr
your	Irr	Irr
happiness	Irr	Irr
.	Irr	Irr
Even	Irr	Irr
in	Irr	Irr
Japan	Irr	Irr
,	Irr	Irr
celebrity	Irr	Irr
infection	Irr	Irr
be	Irr	Irr
irresistible	Irr	Irr
a	Irr	Irr
the	Irr	Irr
talent	Irr	Irr
,	Irr	Irr
Ken	Irr	Irr
Shimura	Irr	Irr
,	Irr	Irr
die	D-Yes	D-No
of	Irr	Irr
coronavirus	Irr	Irr
.	Irr	Irr

Conrad	Irr	Irr
Buchanan	Irr	Irr
,	Irr	Irr
,	Irr	Irr
die	D-Yes	D-No
March	Irr	Irr
from	Irr	Irr
covid-19	Irr	Irr
.	Irr	Irr
He	Irr	Irr
be	Irr	Irr
our	Irr	Irr
universe	Irr	Irr
,	Irr	Irr
say	Irr	Irr
his	Irr	Irr
widow	Irr	Irr
,	Irr	Irr
Nicole.He	Irr	Irr
also	Irr	Irr
be	Irr	Irr
among	Irr	Irr
at	Irr	Irr
least	Irr	Irr
people	Irr	Irr
in	Irr	Irr
the	Irr	Irr
U.S.	Irr	Irr
under	Irr	Irr
age	Irr	Irr
who	Irr	Irr
have	Irr	Irr
die	D-Yes	D-No
amid	Irr	Irr
the	Irr	Irr
pandemic	Irr	Irr
,	Irr	Irr
accord	Irr	Irr
to	Irr	Irr
a	Irr	Irr
Post	Irr	Irr
analysis	Irr	Irr
.	Irr	Irr
w/	Irr	Irr

Allison	Irr	Irr
I	Irr	Irr
know	Irr	Irr
a	Irr	Irr
year	Irr	Irr
old	Irr	Irr
who	Irr	Irr
have	Irr	Irr
just	Irr	Irr
pass	D-Yes	D-Yes
away	D-Yes	D-Yes
from	Irr	Irr
corona	Irr	Irr
virus	Irr	Irr
,	Irr	Irr
be	Irr	Irr
she	Irr	Irr
in	Irr	Irr
the	Irr	Irr
%	Irr	Irr
who	Irr	Irr
wont	Irr	Irr
die	D-Yes	D-No

My	Irr	Irr
cousin	Irr	Irr
pass	D-Yes	D-Yes
away	D-Yes	D-Yes
yesterday	Irr	Irr
from	Irr	Irr
the	Irr	Irr
Coronavirus	Irr	Irr
but	Irr	Irr
he	Irr	Irr
also	Irr	Irr
have	Irr	Irr
diabetes	Irr	Irr
(	Irr	Irr
mean	Irr	Irr
he	Irr	Irr
be	Irr	Irr
immunocompromised	Irr	Irr
)	Irr	Irr
which	Irr	Irr
mean	Irr	Irr
he	Irr	Irr
be	Irr	Irr
more	Irr	Irr
likely	Irr	Irr
to	Irr	Irr
catch	Irr	Irr
it	Irr	Irr
anyway	Irr	Irr
...	Irr	Irr
please	Irr	Irr
stay	Irr	Irr
safe	Irr	Irr
guy	Irr	Irr
,	Irr	Irr
esp	Irr	Irr
.	Irr	Irr
if	Irr	Irr
you	Irr	Irr
have	Irr	Irr
pre-existing	Irr	Irr
health	Irr	Irr
issue	Irr	Irr

Coronavirus	Irr	Irr
live	Irr	Irr
update	Irr	Irr
:	Irr	Irr
US	Irr	Irr
report	Irr	Irr
st	Irr	Irr
possible	Irr	Irr
community	Irr	Irr
spread	Irr	Irr
case	Irr	Irr
,	Irr	Irr
Japan	Irr	Irr
woman	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
again	Irr	Irr

I	Irr	Irr
'm	Irr	Irr
read	Irr	Irr
of	Irr	Irr
a	Irr	Irr
German	Irr	Irr
boy	Irr	Irr
who	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
to	Irr	Irr
,	Irr	Irr
who	Irr	Irr
have	Irr	Irr
come	Irr	Irr
back	Irr	Irr
from	Irr	Irr
.	Irr	Irr
Folks	Irr	Irr
:	Irr	Irr
Milan	Irr	Irr
have	Irr	Irr
the	Irr	Irr
th	Irr	Irr
infection-case	Irr	Irr
today	Irr	Irr
;	Irr	Irr
the	Irr	Irr
first	Irr	Irr
,	Irr	Irr
recorded	Irr	Irr
day	Irr	Irr
ago	Irr	Irr
,	Irr	Irr
be	Irr	Irr
a	Irr	Irr
man	Irr	Irr
who	Irr	Irr
travel	Irr	Irr
across	Irr	Irr
and	Irr	Irr
.Hopefully	Irr	Irr
Germany	Irr	Irr
have	Irr	Irr
provide	Irr	Irr
insight	Irr	Irr
to	Irr	Irr
Italian	Irr	Irr
NHS	Irr	Irr

Data	Irr	Irr
from	Irr	Irr
China	Irr	Irr
show	Irr	Irr
/5	Irr	Irr
people	Irr	Irr
who	Irr	Irr
test	P-No	P-Yes
positive	P-No	P-Yes
contract	Irr	Irr
from	Irr	Irr
people	Irr	Irr
who	Irr	Irr
do	Irr	Irr
n't	Irr	Irr
know	Irr	Irr
they	Irr	Irr
have	Irr	Irr
it	Irr	Irr
.	Irr	Irr
To	Irr	Irr
avoid	Irr	Irr
it	Irr	Irr
we	Irr	Irr
need	Irr	Irr
to	Irr	Irr
act	Irr	Irr
and	Irr	Irr
behave	Irr	Irr
a	Irr	Irr
if	Irr	Irr
we	Irr	Irr
be	Irr	Irr
all	Irr	Irr
infected	Irr	Irr
and	Irr	Irr
take	Irr	Irr
care	Irr	Irr
of	Irr	Irr
each	Irr	Irr
other	Irr	Irr
.	Irr	Irr
We	Irr	Irr
need	Irr	Irr
our	Irr	Irr
societal	Irr	Irr
solidarity	Irr	Irr
more	Irr	Irr
than	Irr	Irr
ever	Irr	Irr
.	Irr	Irr

Corona	Irr	Irr
hit	Irr	Irr
the	Irr	Irr
biggest	Irr	Irr
slum	Irr	Irr
in	Irr	Irr
Asia	Irr	Irr
,	Irr	Irr
Dharavi	Irr	Irr
,	Irr	Irr
get	Irr	Irr
another	Irr	Irr
person	Irr	Irr
positive	P-Yes	P-No
,	Irr	Irr
one	Irr	Irr
person	Irr	Irr
die	D-Yes	D-No

Orlando	Irr	Irr
International	Irr	Irr
Airport	Irr	Irr
TSA	Irr	Irr
officer	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr

Andddddddd	Irr	Irr
Rudy	Irr	Irr
Gobert	Irr	Irr
have	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
,	Irr	Irr
per	Irr	Irr

Nearly	Irr	Irr
people	Irr	Irr
infect	Irr	Irr
with	Irr	Irr
the	Irr	Irr
new	Irr	Irr
have	Irr	Irr
die	D-No	D-No
in	Irr	Irr
the	Irr	Irr
U.S.	Irr	Irr
in	Irr	Irr
the	Irr	Irr
last	Irr	Irr
hour	Irr	Irr
.	Irr	Irr
The	Irr	Irr
record	Irr	Irr
daily	Irr	Irr
figure	Irr	Irr
bring	Irr	Irr
the	Irr	Irr
total	Irr	Irr
number	Irr	Irr
of	Irr	Irr
death	D-No	D-No
in	Irr	Irr
the	Irr	Irr
to	Irr	Irr
,	Irr	Irr
which	Irr	Irr
be	Irr	Irr
approach	Irr	Irr
toll	Irr	Irr
in	Irr	Irr
the	Irr	Irr
worst-hit	Irr	Irr
country	Irr	Irr
so	Irr	Irr
far	Irr	Irr
--	Irr	Irr
Italy	Irr	Irr
and	Irr	Irr
Spain	Irr	Irr
.	Irr	Irr

Second	Irr	Irr
person	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
coronavirus	Irr	Irr
in	Irr	Irr
St	Irr	Irr
Helens	Irr	Irr

UPDATE	Irr	Irr
-	Irr	Irr
An	Irr	Irr
-year-old	Irr	Irr
U.S.	Irr	Irr
woman	Irr	Irr
who	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
the	Irr	Irr
do	Irr	Irr
not	Irr	Irr
travel	Irr	Irr
in	Irr	Irr
,	Irr	Irr
but	Irr	Irr
only	Irr	Irr
pass	D-Yes	D-Yes
through	Irr	Irr
Istanbul	Irr	Irr
Airport	Irr	Irr
,	Irr	Irr
Turkish	Irr	Irr
Health	Irr	Irr
Minister	Irr	Irr
Koca	Irr	Irr
say	Irr	Irr
.	Irr	Irr

Centre	Irr	Irr
Alliance	Irr	Irr
Senator	Irr	Irr
Rex	Irr	Irr
Patrick	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
for	Irr	Irr
after	Irr	Irr
sit	Irr	Irr
in	Irr	Irr
inquiry	Irr	Irr
with	Irr	Irr
Liberal	Irr	Irr
Andrew	Irr	Irr
Bragg	Irr	Irr
when	Irr	Irr
he	Irr	Irr
be	Irr	Irr
unknowingly	Irr	Irr
infect	Irr	Irr
from	Irr	Irr
a	Irr	Irr
NSW	Irr	Irr
wedding	Irr	Irr
where	Irr	Irr
a	Irr	Irr
cluster	Irr	Irr
outbreak	Irr	Irr
(	Irr	Irr
35	Irr	Irr
case	Irr	Irr
&	Irr	Irr
amp	Irr	Irr
;	Irr	Irr
count	Irr	Irr
)	Irr	Irr
begin	Irr	Irr

Effect	Irr	Irr
...	Irr	Irr
More	Irr	Irr
than	Irr	Irr
people	Irr	Irr
with	Irr	Irr
the	Irr	Irr
coronavirus	Irr	Irr
have	Irr	Irr
now	Irr	Irr
die	D-No	D-No
in	Irr	Irr
the	Irr	Irr
United	Irr	Irr
States	Irr	Irr
...	Irr	Irr
which	Irr	Irr
now	Irr	Irr
far	Irr	Irr
exceed	Irr	Irr
the	Irr	Irr
number	Irr	Irr
of	Irr	Irr
people	Irr	Irr
know	Irr	Irr
to	Irr	Irr
have	Irr	Irr
die	D-No	D-No
from	Irr	Irr
the	Irr	Irr
virus	Irr	Irr
in	Irr	Irr
China	Irr	Irr
,	Irr	Irr
be	Irr	Irr
now	Irr	Irr
increase	Irr	Irr
by	Irr	Irr
well	Irr	Irr
over	Irr	Irr
each	Irr	Irr
day	Irr	Irr
.	Irr	Irr

Five	Irr	Irr
case	Irr	Irr
of	Irr	Irr
COVID-19	Irr	Irr
in	Irr	Irr
the	Irr	Irr
NT	Irr	Irr
after	Irr	Irr
cruise	Irr	Irr
ship	Irr	Irr
couple	Irr	Irr
test	P-Yes	P-No
positiveSo	Irr	Irr
much	Irr	Irr
for	Irr	Irr
self	Irr	Irr
isolation	Irr	Irr
...	Irr	Irr

So	Irr	Irr
*	Irr	Irr
Briahna	Irr	Irr
*	Irr	Irr
troll	Irr	Irr
Harris	Irr	Irr
,	Irr	Irr
who	Irr	Irr
be	Irr	Irr
make	Irr	Irr
a	Irr	Irr
SPECIFIC	Irr	Irr
tweet	Irr	Irr
(	Irr	Irr
not	Irr	Irr
a	Irr	Irr
response	Irr	Irr
)	Irr	Irr
relate	Irr	Irr
ONLY	Irr	Irr
to	Irr	Irr
medical	Irr	Irr
cost	Irr	Irr
,	Irr	Irr
be	Irr	Irr
dismissive	Irr	Irr
of	Irr	Irr
KH	Irr	Irr
for	Irr	Irr
not	Irr	Irr
mention	Irr	Irr
cancer	Irr	Irr
,	Irr	Irr
be	Irr	Irr
tell	Irr	Irr
KH	Irr	Irr
's	Irr	Irr
mom	Irr	Irr
die	D-No	D-No
from	Irr	Irr
cancer	Irr	Irr
by	Irr	Irr
someone	Irr	Irr
,	Irr	Irr
&	Irr	Irr
amp	Irr	Irr
;	Irr	Irr
then	Irr	Irr
tweet	Irr	Irr
again	Irr	Irr
w/	Irr	Irr
no	Irr	Irr
acknowledgement	Irr	Irr
of	Irr	Irr
that	Irr	Irr
loss.No	Irr	Irr
class	Irr	Irr
.	Irr	Irr

Navy	Irr	Irr
Captain	Irr	Irr
Removed	Irr	Irr
From	Irr	Irr
Carrier	Irr	Irr
Tests	Irr	Irr
Positive	P-Yes	P-Yes
for	Irr	Irr
Covid-19	Irr	Irr
-	Irr	Irr
The	Irr	Irr
New	Irr	Irr
York	Irr	Irr
Times	Irr	Irr
via	Irr	Irr

On	Irr	Irr
the	Irr	Irr
bright	Irr	Irr
side	Irr	Irr
,	Irr	Irr
Chris	Irr	Irr
Cuomo	Irr	Irr
's	Irr	Irr
wife/children	Irr	Irr
do	Irr	Irr
not	Irr	Irr
test	P-Yes	P-Yes
positive	P-Yes	P-Yes
.	Irr	Irr
I	Irr	Irr
've	Irr	Irr
